main_category,sub_category,ratings,no_of_ratings,discount_price,actual_price,Unnamed: 0
"tv, audio & cameras",Camera Accessories,4.4,"18,719",₹799,"₹1,099",
"tv, audio & cameras",Camera Accessories,,,₹399,₹999,
"tv, audio & cameras",Camera Accessories,4.0,226,₹237,₹750,
"tv, audio & cameras",Camera Accessories,3.7,9,"₹2,199","₹4,999",
"tv, audio & cameras",Camera Accessories,4.2,5,"₹2,999","₹4,999",
"tv, audio & cameras",Camera Accessories,4.0,20,"₹4,700","₹5,790",
"tv, audio & cameras",Camera Accessories,,,₹433,₹670,
"tv, audio & cameras",Camera Accessories,1.0,1,₹349,₹999,
"tv, audio & cameras",Camera Accessories,,,₹230,₹599,
"tv, audio & cameras",Camera Accessories,4.1,93,₹249,₹399,
"tv, audio & cameras",Camera Accessories,Get,FREE Delivery by Amazon,₹799,"₹1,400",
"tv, audio & cameras",Camera Accessories,4.0,3,₹290,₹599,
"tv, audio & cameras",Camera Accessories,4.7,16,₹160,₹299,
"tv, audio & cameras",Camera Accessories,,,"₹1,650","₹2,299",
"tv, audio & cameras",Camera Accessories,4.1,43,"₹2,490","₹4,190",
"tv, audio & cameras",Camera Accessories,2.9,13,"₹1,449","₹1,499",
"tv, audio & cameras",Camera Accessories,2.6,8,"₹2,238","₹6,500",
"tv, audio & cameras",Camera Accessories,3.2,7,"₹1,099","₹1,650",
"tv, audio & cameras",Camera Accessories,3.9,33,₹278,₹600,
"tv, audio & cameras",Camera Accessories,4.3,123,₹999,"₹1,999",
"tv, audio & cameras",Camera Accessories,3.3,12,₹569,₹700,
"tv, audio & cameras",Camera Accessories,4.7,"2,300",,,
"tv, audio & cameras",Camera Accessories,4.2,3,₹219,₹499,
"tv, audio & cameras",Camera Accessories,4.1,14,₹404,₹768,
"tv, audio & cameras",Camera Accessories,,,"₹1,399","₹1,999",
"tv, audio & cameras",Camera Accessories,1.0,1,₹535,₹999,
"tv, audio & cameras",Camera Accessories,3.9,17,"₹3,999","₹13,999",
"tv, audio & cameras",Camera Accessories,4.8,170,"₹1,990","₹2,999",
"tv, audio & cameras",Camera Accessories,4.3,24,"₹6,700","₹9,499",
"tv, audio & cameras",Camera Accessories,,,"₹7,999","₹15,999",
"tv, audio & cameras",Camera Accessories,4.3,10,₹389,₹725,
"tv, audio & cameras",Camera Accessories,3.9,46,₹285,₹799,
"tv, audio & cameras",Camera Accessories,,,"₹1,515","₹2,298",
"tv, audio & cameras",Camera Accessories,3.5,63,₹299,₹500,
"tv, audio & cameras",Camera Accessories,2.6,3,₹549,"₹1,299",
"tv, audio & cameras",Camera Accessories,3.0,2,₹499,₹699,
"tv, audio & cameras",Camera Accessories,5.0,1,₹199,₹500,
"tv, audio & cameras",Camera Accessories,3.7,266,₹275,₹460,
"tv, audio & cameras",Camera Accessories,1.0,1,"₹6,850","₹8,000",
"tv, audio & cameras",Camera Accessories,,,₹599,₹899,
"tv, audio & cameras",Camera Accessories,3.5,3,₹129,₹199,
"tv, audio & cameras",Camera Accessories,3.1,7,₹299,₹999,
"tv, audio & cameras",Camera Accessories,3.9,13,"₹1,085","₹1,099",
"tv, audio & cameras",Camera Accessories,3.6,25,₹919,"₹2,199",
"tv, audio & cameras",Camera Accessories,5.0,2,"₹5,999","₹10,000",
"tv, audio & cameras",Camera Accessories,3.7,542,₹189,₹449,
"tv, audio & cameras",Camera Accessories,,,₹375,"₹1,299",
"tv, audio & cameras",Camera Accessories,5.0,3,₹299,₹699,
"tv, audio & cameras",Camera Accessories,3.4,28,₹599,"₹1,499",
"tv, audio & cameras",Camera Accessories,4.1,"2,869","₹2,378","₹4,699",
"tv, audio & cameras",Camera Accessories,,,₹699,"₹1,200",
"tv, audio & cameras",Camera Accessories,5.0,1,₹349,₹999,
"tv, audio & cameras",Camera Accessories,5.0,2,₹269,"₹1,299",
"tv, audio & cameras",Camera Accessories,4.3,"2,088",₹249,₹299,
"tv, audio & cameras",Camera Accessories,3.7,218,,,
"tv, audio & cameras",Camera Accessories,,,"₹1,900","₹3,999",
"tv, audio & cameras",Camera Accessories,3.9,"1,661",₹469,₹899,
"tv, audio & cameras",Camera Accessories,5.0,1,₹487,₹876,
"tv, audio & cameras",Camera Accessories,3.9,6,"₹5,499","₹8,999",
"tv, audio & cameras",Camera Accessories,4.5,384,"₹12,400","₹19,500",
"tv, audio & cameras",Camera Accessories,,,"₹1,500","₹2,999",
"tv, audio & cameras",Camera Accessories,,,₹299,₹499,
"tv, audio & cameras",Camera Accessories,,,₹394,₹499,
"tv, audio & cameras",Camera Accessories,4.0,1,₹239,₹499,
"tv, audio & cameras",Camera Accessories,4.2,31,"₹4,350","₹7,500",
"tv, audio & cameras",Camera Accessories,,,₹499,₹999,
"tv, audio & cameras",Camera Accessories,3.2,321,₹399,"₹1,500",
"tv, audio & cameras",Camera Accessories,4.6,371,"₹5,499","₹8,199",
"tv, audio & cameras",Camera Accessories,,,"₹1,399","₹1,999",
"tv, audio & cameras",Camera Accessories,,,₹390,₹450,
"tv, audio & cameras",Camera Accessories,2.9,17,₹599,"₹1,500",
"tv, audio & cameras",Camera Accessories,3.4,25,"₹2,000","₹3,600",
"tv, audio & cameras",Camera Accessories,4.5,2,₹199,₹299,
"tv, audio & cameras",Camera Accessories,4.4,3,"₹1,099","₹1,199",
"tv, audio & cameras",Camera Accessories,2.9,2,₹590,"₹1,180",
"tv, audio & cameras",Camera Accessories,4.8,"1,551","₹1,089","₹2,700",
"tv, audio & cameras",Camera Accessories,4.6,"1,092",₹449,₹999,
"tv, audio & cameras",Camera Accessories,3.0,2,₹150,₹200,
"tv, audio & cameras",Camera Accessories,3.5,35,₹299,₹999,
"tv, audio & cameras",Camera Accessories,4.0,78,₹279,₹999,
"tv, audio & cameras",Camera Accessories,4.3,32,₹199,₹299,
"tv, audio & cameras",Camera Accessories,2.7,23,₹235,₹499,
"tv, audio & cameras",Camera Accessories,3.6,253,₹249,₹498,
"tv, audio & cameras",Camera Accessories,,,"₹2,699","₹3,499",
"tv, audio & cameras",Camera Accessories,3.5,84,₹217.55,₹399,
"tv, audio & cameras",Camera Accessories,5.0,2,₹599,₹700,
"tv, audio & cameras",Camera Accessories,4.1,329,"₹7,499","₹10,999",
"tv, audio & cameras",Camera Accessories,3.5,210,₹349,₹399,
"tv, audio & cameras",Camera Accessories,3.5,2,₹499,"₹1,499",
"tv, audio & cameras",Camera Accessories,4.4,"1,286",,,
"tv, audio & cameras",Camera Accessories,3.7,16,₹249,₹399,
"tv, audio & cameras",Camera Accessories,4.6,253,"₹2,119","₹3,943",
"tv, audio & cameras",Camera Accessories,4.0,5,₹399,"₹1,099",
"tv, audio & cameras",Camera Accessories,,,₹749,"₹2,100",
"tv, audio & cameras",Camera Accessories,4.5,"2,742","₹3,929","₹4,300",
"tv, audio & cameras",Camera Accessories,Get,FREE Delivery by Amazon,"₹17,799","₹35,999",
"tv, audio & cameras",Camera Accessories,4.7,155,"₹3,999","₹4,550",
"tv, audio & cameras",Camera Accessories,4.6,"1,647","₹5,100","₹9,000",
"tv, audio & cameras",Camera Accessories,,,"₹1,099","₹1,399",
"tv, audio & cameras",Camera Accessories,3.7,5,₹125,₹300,
"tv, audio & cameras",Camera Accessories,4.1,355,₹299,₹675,
"tv, audio & cameras",Camera Accessories,3.4,17,₹499,"₹1,000",
"tv, audio & cameras",Camera Accessories,4.2,"1,628","₹3,100","₹3,800",
"tv, audio & cameras",Camera Accessories,,,₹549,"₹1,299",
"tv, audio & cameras",Camera Accessories,3.5,56,₹799,"₹1,499",
"tv, audio & cameras",Camera Accessories,4.6,"2,903","₹3,420","₹7,500",
"tv, audio & cameras",Camera Accessories,,,₹499,₹999,
"tv, audio & cameras",Camera Accessories,4.4,7,₹440,₹550,
"tv, audio & cameras",Camera Accessories,3.8,70,,"₹14,990",
"tv, audio & cameras",Camera Accessories,4.7,3,"₹7,648","₹10,929",
"tv, audio & cameras",Camera Accessories,4.3,"10,130",₹920,"₹1,350",
"tv, audio & cameras",Camera Accessories,3.6,25,₹919,"₹2,199",
"tv, audio & cameras",Camera Accessories,,,₹399,"₹1,399",
"tv, audio & cameras",Camera Accessories,,,₹559,"₹1,007",
"tv, audio & cameras",Camera Accessories,3.9,226,"₹1,749","₹3,999",
"tv, audio & cameras",Camera Accessories,3.9,226,"₹1,359","₹3,999",
"tv, audio & cameras",Camera Accessories,4.7,771,,"₹1,850",
"tv, audio & cameras",Camera Accessories,4.3,123,₹999,"₹1,999",
"tv, audio & cameras",Camera Accessories,4.0,514,₹399,₹699,
"tv, audio & cameras",Camera Accessories,3.4,24,₹499,"₹1,999",
"tv, audio & cameras",Camera Accessories,,,"₹2,999","₹5,999",
"tv, audio & cameras",Camera Accessories,3.0,1,₹225,₹999,
"tv, audio & cameras",Camera Accessories,3.3,3,₹499,"₹1,199",
"tv, audio & cameras",Camera Accessories,2.6,3,"₹1,353","₹4,500",
"tv, audio & cameras",Camera Accessories,3.0,7,₹199,₹597,
"tv, audio & cameras",Camera Accessories,3.8,80,"₹1,199","₹1,499",
"tv, audio & cameras",Camera Accessories,1.0,1,₹449,₹998,
"tv, audio & cameras",Camera Accessories,,,₹175,₹500,
"tv, audio & cameras",Camera Accessories,3.8,16,₹450,₹999,
"tv, audio & cameras",Camera Accessories,2.8,4,₹449,₹855,
"tv, audio & cameras",Camera Accessories,,,"₹1,029","₹1,295",
"tv, audio & cameras",Camera Accessories,,,₹791,"₹2,373",
"tv, audio & cameras",Camera Accessories,3.7,4,"₹1,499","₹3,000",
"tv, audio & cameras",Camera Accessories,3.5,15,"₹1,398","₹4,389",
"tv, audio & cameras",Camera Accessories,,,₹320,₹799,
"tv, audio & cameras",Camera Accessories,4.3,6,₹80,₹199,
"tv, audio & cameras",Camera Accessories,5.0,1,₹790,"₹1,990",
"tv, audio & cameras",Camera Accessories,,,,₹999,
"tv, audio & cameras",Camera Accessories,,,₹382,"₹1,999",
"tv, audio & cameras",Camera Accessories,5.0,2,"₹1,830","₹2,499",
"tv, audio & cameras",Camera Accessories,4.1,10,₹649,₹999,
"tv, audio & cameras",Camera Accessories,3.8,19,₹299,₹499,
"tv, audio & cameras",Camera Accessories,4.2,152,"₹1,699","₹3,200",
"tv, audio & cameras",Camera Accessories,,,₹262,₹486,
"tv, audio & cameras",Camera Accessories,,,₹471,"₹1,000",
"tv, audio & cameras",Camera Accessories,4.8,533,"₹4,200","₹4,300",
"tv, audio & cameras",Camera Accessories,,,₹599,₹999,
"tv, audio & cameras",Camera Accessories,4.0,473,₹175,₹299,
"tv, audio & cameras",Camera Accessories,4.1,186,₹249,₹349,
"tv, audio & cameras",Camera Accessories,2.9,19,₹597,"₹1,000",
"tv, audio & cameras",Camera Accessories,4.6,231,"₹9,690","₹11,490",
"tv, audio & cameras",Camera Accessories,4.7,3,₹244,₹499,
"tv, audio & cameras",Camera Accessories,5.0,1,₹28,₹88,
"tv, audio & cameras",Camera Accessories,3.1,18,₹145,₹299,
"tv, audio & cameras",Camera Accessories,,,₹897,"₹1,499",
"tv, audio & cameras",Camera Accessories,4.2,34,₹699,"₹2,999",
"tv, audio & cameras",Camera Accessories,4.0,"1,586","₹2,051","₹2,490",
"tv, audio & cameras",Camera Accessories,,,"₹2,099","₹5,099",
"tv, audio & cameras",Camera Accessories,,,₹749,"₹1,499",
"tv, audio & cameras",Camera Accessories,,,₹170,₹210,
"tv, audio & cameras",Camera Accessories,3.7,3,₹599,"₹1,299",
"tv, audio & cameras",Camera Accessories,2.5,2,₹608,₹999,
"tv, audio & cameras",Camera Accessories,4.0,78,₹199,₹999,
"tv, audio & cameras",Camera Accessories,3.1,6,"₹1,249","₹2,999",
"tv, audio & cameras",Camera Accessories,4.1,7,₹220,₹699,
"tv, audio & cameras",Camera Accessories,3.7,16,₹444,"₹1,000",
"tv, audio & cameras",Camera Accessories,3.7,542,₹299,₹499,
"tv, audio & cameras",Camera Accessories,4.3,8,₹249,₹799,
"tv, audio & cameras",Camera Accessories,2.4,4,₹449,₹899,
"tv, audio & cameras",Camera Accessories,1.0,1,₹389,₹599,
"tv, audio & cameras",Camera Accessories,3.9,11,₹760,"₹1,403",
"tv, audio & cameras",Camera Accessories,3.6,117,₹663,₹699,
"tv, audio & cameras",Camera Accessories,4.1,551,₹399,₹999,
"tv, audio & cameras",Camera Accessories,5.0,1,"₹1,399","₹1,999",
"tv, audio & cameras",Camera Accessories,4.0,6,"₹1,499","₹1,699",
"tv, audio & cameras",Camera Accessories,4.5,"10,553",₹854,"₹2,499",
"tv, audio & cameras",Camera Accessories,,,"₹2,100","₹5,999",
"tv, audio & cameras",Camera Accessories,Get,FREE Delivery by Amazon,₹664,"₹1,499",
"tv, audio & cameras",Camera Accessories,5.0,1,₹290,₹599,
"tv, audio & cameras",Camera Accessories,4.0,1,₹187,₹499,
"tv, audio & cameras",Camera Accessories,,,₹499,"₹1,799",
"tv, audio & cameras",Camera Accessories,,,₹229,₹499,
"tv, audio & cameras",Camera Accessories,,,₹454,"₹1,999",
"tv, audio & cameras",Camera Accessories,5.0,1,"₹2,499","₹10,300",
"tv, audio & cameras",Camera Accessories,4.0,29,,"₹1,450",
"tv, audio & cameras",Camera Accessories,3.7,6,₹999,"₹1,999",
"tv, audio & cameras",Camera Accessories,,,₹499,₹999,
"tv, audio & cameras",Camera Accessories,4.6,3,₹549,"₹1,600",
"tv, audio & cameras",Camera Accessories,4.6,3,"₹19,895","₹23,000",
"tv, audio & cameras",Camera Accessories,4.1,"3,762",₹349,₹900,
"tv, audio & cameras",Camera Accessories,,,"₹1,199","₹1,990",
"tv, audio & cameras",Camera Accessories,4.6,16,"₹3,399","₹4,200",
"tv, audio & cameras",Camera Accessories,2.3,5,₹299,₹399,
"tv, audio & cameras",Camera Accessories,4.1,195,"₹1,499","₹2,199",
"tv, audio & cameras",Camera Accessories,2.8,7,"₹1,754","₹3,999",
"tv, audio & cameras",Camera Accessories,,,₹799,"₹1,455",
"tv, audio & cameras",Camera Accessories,3.0,8,₹849,₹999,
"tv, audio & cameras",Camera Accessories,,,₹944,"₹1,699",
"tv, audio & cameras",Camera Accessories,4.3,9,"₹2,992.50","₹6,500",
"tv, audio & cameras",Camera Accessories,3.4,37,₹636,"₹1,145",
"tv, audio & cameras",Camera Accessories,3.6,14,₹249,₹500,
"tv, audio & cameras",Camera Accessories,3.9,150,₹350,₹595,
"tv, audio & cameras",Camera Accessories,4.5,2,₹111,₹999,
"tv, audio & cameras",Camera Accessories,4.3,13,₹799,₹999,
"tv, audio & cameras",Camera Accessories,3.7,542,₹233,₹899,
"tv, audio & cameras",Camera Accessories,3.3,104,"₹13,900","₹21,800",
"tv, audio & cameras",Camera Accessories,,,,₹999,
"tv, audio & cameras",Camera Accessories,,,"₹4,350","₹6,000",
"tv, audio & cameras",Camera Accessories,4.8,"1,458","₹4,088","₹10,500",
"tv, audio & cameras",Camera Accessories,3.6,316,₹109,₹499,
"tv, audio & cameras",Camera Accessories,5.0,3,"₹5,999","₹29,999",
"tv, audio & cameras",Camera Accessories,,,₹595,"₹1,999",
"tv, audio & cameras",Camera Accessories,,,₹990,"₹1,900",
"tv, audio & cameras",Camera Accessories,,,₹299,₹799,
"tv, audio & cameras",Camera Accessories,5.0,2,₹299,₹499,
"tv, audio & cameras",Camera Accessories,3.4,8,₹799,"₹1,499",
"tv, audio & cameras",Camera Accessories,3.8,7,₹664,"₹1,699",
"tv, audio & cameras",Camera Accessories,,,₹499,₹788,
"tv, audio & cameras",Camera Accessories,,,"₹3,999","₹4,400",
"tv, audio & cameras",Camera Accessories,5.0,1,"₹2,699","₹4,999",
"tv, audio & cameras",Camera Accessories,4.4,35,"₹8,400","₹9,990",
"tv, audio & cameras",Camera Accessories,5.0,1,₹799,₹899,
"tv, audio & cameras",Camera Accessories,3.9,"13,300","₹3,957","₹6,999",
"tv, audio & cameras",Camera Accessories,4.1,36,"₹4,499","₹5,499",
"tv, audio & cameras",Camera Accessories,1.0,1,₹249,₹499,
"tv, audio & cameras",Camera Accessories,3.3,3,₹354,"₹1,353",
"tv, audio & cameras",Camera Accessories,5.0,2,₹115,₹299,
"tv, audio & cameras",Camera Accessories,,,₹499,"₹1,200",
"tv, audio & cameras",Camera Accessories,4.5,2,"₹2,799","₹4,199",
"tv, audio & cameras",Camera Accessories,,,₹450,₹749,
"tv, audio & cameras",Camera Accessories,3.5,56,₹449,₹899,
"tv, audio & cameras",Camera Accessories,2.0,2,₹209,₹599,
"tv, audio & cameras",Camera Accessories,5.0,1,"₹1,800","₹3,199",
"tv, audio & cameras",Camera Accessories,4.4,18,₹250,₹300,
"tv, audio & cameras",Camera Accessories,3.7,174,₹299,₹499,
"tv, audio & cameras",Camera Accessories,4.1,7,₹287,₹500,
"tv, audio & cameras",Camera Accessories,4.5,55,"₹1,820","₹2,000",
"tv, audio & cameras",Camera Accessories,5.0,1,₹599,₹999,
"tv, audio & cameras",Camera Accessories,4.6,10,₹950,"₹1,650",
"tv, audio & cameras",Camera Accessories,3.3,7,"₹1,349","₹1,999",
"tv, audio & cameras",Camera Accessories,4.1,726,"₹2,199","₹2,500",
"tv, audio & cameras",Camera Accessories,Get,FREE Delivery by Amazon,₹699,"₹1,399",
"tv, audio & cameras",Camera Accessories,5.0,8,₹599,"₹1,899",
"tv, audio & cameras",Camera Accessories,Get,Only 1 left in stock.,₹248,₹999,
"tv, audio & cameras",Camera Accessories,,,₹210,₹499,
"tv, audio & cameras",Camera Accessories,3.9,21,₹514,₹679,
"tv, audio & cameras",Camera Accessories,3.6,27,₹329,₹399,
"tv, audio & cameras",Camera Accessories,3.4,3,"₹2,049","₹5,000",
"tv, audio & cameras",Camera Accessories,2.5,7,"₹1,144","₹1,449",
"tv, audio & cameras",Camera Accessories,4.8,145,"₹4,000","₹4,300",
"tv, audio & cameras",Camera Accessories,4.1,25,₹185,₹500,
"tv, audio & cameras",Camera Accessories,3.8,3,₹399,₹999,
"tv, audio & cameras",Camera Accessories,4.4,9,₹569,₹700,
"tv, audio & cameras",Camera Accessories,4.0,125,₹889,₹999,
"tv, audio & cameras",Camera Accessories,4.7,6,₹599,"₹2,999",
"tv, audio & cameras",Camera Accessories,4.2,10,"₹1,650","₹1,700",
"tv, audio & cameras",Camera Accessories,3.8,9,₹229,₹799,
"tv, audio & cameras",Camera Accessories,5.0,5,,,
"tv, audio & cameras",Camera Accessories,5.0,4,₹149,₹599,
"tv, audio & cameras",Camera Accessories,4.6,33,₹250,₹300,
"tv, audio & cameras",Camera Accessories,3.7,36,₹237,₹750,
"tv, audio & cameras",Camera Accessories,2.8,7,₹599,"₹2,999",
"tv, audio & cameras",Camera Accessories,,,,,
"tv, audio & cameras",Camera Accessories,,,₹199,₹299,
"tv, audio & cameras",Camera Accessories,5.0,1,,₹650,
"tv, audio & cameras",Camera Accessories,2.9,2,₹149,₹999,
"tv, audio & cameras",Camera Accessories,3.4,17,₹325,₹799,
"tv, audio & cameras",Camera Accessories,5.0,1,₹849,"₹1,499",
"tv, audio & cameras",Camera Accessories,4.2,164,"₹7,258","₹10,369",
"tv, audio & cameras",Camera Accessories,3.6,2,"₹9,727","₹10,990",
"tv, audio & cameras",Camera Accessories,3.0,25,,₹699,
"tv, audio & cameras",Camera Accessories,Get,FREE Delivery by Amazon,₹962,"₹1,075",
"tv, audio & cameras",Camera Accessories,,,"₹1,099","₹2,199",
"tv, audio & cameras",Camera Accessories,,,₹349,₹999,
"tv, audio & cameras",Camera Accessories,,,₹899,"₹1,999",
"tv, audio & cameras",Camera Accessories,2.2,4,"₹2,499","₹4,500",
"tv, audio & cameras",Camera Accessories,Get,Only 2 left in stock.,"₹7,300","₹7,400",
"tv, audio & cameras",Camera Accessories,3.9,"1,661",₹439,₹699,
"tv, audio & cameras",Camera Accessories,5.0,1,₹500,₹670,
"tv, audio & cameras",Camera Accessories,4.4,39,"₹1,390","₹1,490",
"tv, audio & cameras",Camera Accessories,3.7,22,"₹1,099","₹1,499",
"tv, audio & cameras",Camera Accessories,,,₹266,"₹1,399",
"tv, audio & cameras",Camera Accessories,4.7,880,"₹9,650","₹13,789",
"tv, audio & cameras",Camera Accessories,,,₹109,₹699,
"tv, audio & cameras",Camera Accessories,,,₹199,₹599,
"tv, audio & cameras",Camera Accessories,5.0,2,"₹13,999","₹16,995",
"tv, audio & cameras",Camera Accessories,5.0,1,"₹1,570","₹2,699",
"tv, audio & cameras",Camera Accessories,3.9,"1,661",₹599,"₹1,199",
"tv, audio & cameras",Camera Accessories,3.5,35,₹299,₹999,
"tv, audio & cameras",Camera Accessories,5.0,1,"₹3,999","₹9,999",
"tv, audio & cameras",Camera Accessories,,,₹699,"₹1,299",
"tv, audio & cameras",Camera Accessories,3.9,13,₹430,"₹10,669",
"tv, audio & cameras",Camera Accessories,,,₹349,₹500,
"tv, audio & cameras",Camera Accessories,3.4,3,₹293,"₹1,599",
"tv, audio & cameras",Camera Accessories,3.8,624,"₹3,000","₹5,000",
