,house_rules,host_since,host_response_rate,host_listings_count,host_total_listings_count,host_verifications,latitude,longitude,room_type,accommodates,bathrooms,bedrooms,beds,security_deposit_perc,cleaning_fee_perc,guests_included,extra_people_perc,maximum_minimum_nights,availability_365,number_of_reviews,number_of_reviews_ltm,review_scores_rating,review_scores_location,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,reviews_per_month,price,family,pool,luxury,private,studio,len_amenities,PCA
2730,False,2016,207.87734241908007,13.0,13.0,197.92198581560282,-33.92745,151.25814,True,3,1.0,1.0,2.0,231.0,65.0,2,27.0,3,75,44,11,88.0,9.0,3,3,0,1.8,130,False,False,False,False,True,17,780.6012047550392
8309,True,2015,207.87734241908007,1.0,1.0,247.59587955625992,-33.8823,151.15633,True,4,1.5,2.0,2.176190476190476,0.0,77.0,1,0.0,5,328,1,1,100.0,10.0,1,1,0,0.34,130,False,False,False,False,False,15,-1426.6727565508293
8325,True,2014,207.87734241908007,1.0,1.0,214.75,-33.874959999999994,151.17316,True,4,1.0,1.0,2.0,1154.0,46.0,1,0.0,2,140,63,45,95.0,10.0,1,1,0,2.46,130,False,False,False,False,False,29,-1348.7106801284126
8524,True,2012,207.87734241908007,2.0,2.0,178.59622641509435,-33.88946,151.27983999999998,True,4,1.0,2.0,2.0,192.0,12.0,2,0.0,10,35,10,4,100.0,10.0,2,1,1,0.46,130,False,False,False,False,False,24,-1308.7120187334244
3556,False,2017,207.87734241908007,10.0,10.0,192.99492385786803,-33.87546,151.22017,True,3,1.0,1.0,2.0,385.0,115.0,3,0.0,7,116,5,5,96.0,10.0,10,10,0,0.56,130,False,False,False,False,True,30,-908.846766716169
2740,False,2018,207.87734241908007,1.0,1.0,193.44848484848484,-33.849920000000004,151.21628,True,4,1.0,2.0,2.0,769.0,92.0,1,0.0,3,42,78,66,90.0,10.0,1,1,0,5.68,130,False,False,False,False,False,32,780.6218461679084
1164,True,2016,207.87734241908007,4.0,4.0,192.99492385786803,-33.82735,151.08768999999998,True,3,1.0,2.0,2.0,154.0,54.0,3,12.0,1,211,7,7,97.0,10.0,4,4,0,3.44,130,False,False,False,False,False,22,780.6201561613174
8108,True,2017,207.87734241908007,9.0,9.0,190.42857142857142,-33.89441,151.26058999999998,True,2,1.0,1.0,1.0,577.0,57.99999999999999,1,0.0,2,241,2,2,100.0,10.0,9,8,1,0.22,130,False,False,False,False,True,36,780.5899691566867
8750,False,2014,207.87734241908007,2.0,2.0,200.42513863216266,-33.67766,151.30997,True,2,1.0,1.0,1.0,0.0,54.0,1,0.0,2,216,25,8,97.0,10.0,2,2,0,0.61,130,False,False,False,False,False,44,780.6087762323486
7754,False,2013,207.87734241908007,1.0,1.0,250.50738916256157,-33.870870000000004,151.2245,True,2,1.0,1.0,1.0,385.0,46.0,1,0.0,3,0,33,19,98.0,10.0,1,1,0,1.69,130,False,False,False,False,False,30,780.6210417813087
9690,True,2017,207.87734241908007,5.0,5.0,238.0,-33.93345,151.15373,True,4,1.5,2.0,2.0,230.0,92.0,1,0.0,1,169,1,1,80.0,10.0,5,5,0,1.0,130,False,False,False,False,False,16,780.6023259885831
3904,False,2013,207.87734241908007,2.0,2.0,507.2142857142857,-33.88964,151.19735,True,4,1.5,1.0,1.0,154.0,69.0,2,15.0,10,115,177,30,95.0,10.0,1,1,0,3.18,130,False,False,False,False,False,37,780.6229751180908
