,date,nofsales
3577,2016-11-23,13
3578,2016-11-24,17
3579,2016-11-25,23
3580,2016-11-26,28
3581,2016-11-27,1
3582,2016-11-28,17
3583,2016-11-29,9
3584,2016-11-30,13
3585,2016-12-01,9
3586,2016-12-02,17
3587,2016-12-03,27
3588,2016-12-04,1
3589,2016-12-05,9
3590,2016-12-06,13
3591,2016-12-07,12
3592,2016-12-08,9
3593,2016-12-09,20
3594,2016-12-10,24
3595,2016-12-11,0
3596,2016-12-12,11
3597,2016-12-13,29
3598,2016-12-14,15
3599,2016-12-15,18
3600,2016-12-16,12
3601,2016-12-17,26
3602,2016-12-18,0
3603,2016-12-19,23
3604,2016-12-20,18
3605,2016-12-21,21
3606,2016-12-22,21
3607,2016-12-23,23
3608,2016-12-24,0
3609,2016-12-25,0
3610,2016-12-26,0
3611,2016-12-27,0
3612,2016-12-28,0
3613,2016-12-29,2
3614,2016-12-30,1
3615,2016-12-31,0
3616,2017-01-01,1
3617,2017-01-02,0
3618,2017-01-03,1
3619,2017-01-04,0
3620,2017-01-05,6
3621,2017-01-06,1
3622,2017-01-07,0
3623,2017-01-08,0
3624,2017-01-09,10
3625,2017-01-10,9
3626,2017-01-11,6
3627,2017-01-12,7
3628,2017-01-13,12
3629,2017-01-14,1
3630,2017-01-15,1
3631,2017-01-16,14
3632,2017-01-17,9
3633,2017-01-18,6
3634,2017-01-19,13
3635,2017-01-20,8
3636,2017-01-21,3
3637,2017-01-22,1
3638,2017-01-23,19
3639,2017-01-24,6
3640,2017-01-25,6
3641,2017-01-26,0
3642,2017-01-27,7
3643,2017-01-28,4
3644,2017-01-29,0
3645,2017-01-30,10
3646,2017-01-31,11
3647,2017-02-01,17
3648,2017-02-02,9
3649,2017-02-03,12
3650,2017-02-04,24
3651,2017-02-05,0
3652,2017-02-06,12
3653,2017-02-07,12
3654,2017-02-08,11
3655,2017-02-09,17
3656,2017-02-10,16
3657,2017-02-11,30
3658,2017-02-12,2
3659,2017-02-13,17
3660,2017-02-14,21
3661,2017-02-15,15
3662,2017-02-16,12
3663,2017-02-17,16
3664,2017-02-18,28
3665,2017-02-19,0
3666,2017-02-20,16
3667,2017-02-21,14
3668,2017-02-22,18
3669,2017-02-23,14
3670,2017-02-24,15
3671,2017-02-25,34
3672,2017-02-26,1
3673,2017-02-27,23
3674,2017-02-28,22
3675,2017-03-01,16
3676,2017-03-02,18
3677,2017-03-03,19
3678,2017-03-04,26
3679,2017-03-05,2
3680,2017-03-06,15
3681,2017-03-07,10
3682,2017-03-08,11
3683,2017-03-09,16
3684,2017-03-10,20
3685,2017-03-11,9
3686,2017-03-12,1
3687,2017-03-13,0
3688,2017-03-14,16
3689,2017-03-15,17
3690,2017-03-16,14
3691,2017-03-17,17
3692,2017-03-18,31
3693,2017-03-19,2
3694,2017-03-20,10
3695,2017-03-21,15
3696,2017-03-22,14
3697,2017-03-23,11
3698,2017-03-24,18
3699,2017-03-25,25
3700,2017-03-26,1
3701,2017-03-27,19
3702,2017-03-28,15
3703,2017-03-29,15
3704,2017-03-30,13
3705,2017-03-31,14
3706,2017-04-01,12
3707,2017-04-02,1
3708,2017-04-03,13
3709,2017-04-04,16
3710,2017-04-05,17
3711,2017-04-06,20
3712,2017-04-07,16
3713,2017-04-08,37
3714,2017-04-09,2
3715,2017-04-10,19
3716,2017-04-11,20
3717,2017-04-12,22
3718,2017-04-13,23
3719,2017-04-14,1
3720,2017-04-15,1
3721,2017-04-16,1
3722,2017-04-17,3
3723,2017-04-18,12
3724,2017-04-19,13
3725,2017-04-20,10
3726,2017-04-21,8
3727,2017-04-22,15
3728,2017-04-23,2
3729,2017-04-24,11
3730,2017-04-25,1
3731,2017-04-26,9
3732,2017-04-27,14
3733,2017-04-28,15
3734,2017-04-29,18
3735,2017-04-30,1
3736,2017-05-01,23
3737,2017-05-02,9
3738,2017-05-03,10
3739,2017-05-04,14
3740,2017-05-05,19
3741,2017-05-06,13
3742,2017-05-07,1
3743,2017-05-08,12
3744,2017-05-09,12
3745,2017-05-10,17
3746,2017-05-11,11
3747,2017-05-12,21
3748,2017-05-13,28
3749,2017-05-14,1
3750,2017-05-15,18
3751,2017-05-16,13
3752,2017-05-17,12
3753,2017-05-18,8
3754,2017-05-19,16
3755,2017-05-20,28
3756,2017-05-21,0
3757,2017-05-22,18
3758,2017-05-23,11
3759,2017-05-24,9
3760,2017-05-25,11
3761,2017-05-26,13
3762,2017-05-27,30
3763,2017-05-28,0
3764,2017-05-29,9
3765,2017-05-30,14
3766,2017-05-31,13
3767,2017-06-01,12
3768,2017-06-02,15
3769,2017-06-03,24
3770,2017-06-04,0
3771,2017-06-05,10
3772,2017-06-06,7
3773,2017-06-07,14
3774,2017-06-08,11
3775,2017-06-09,20
3776,2017-06-10,13
3777,2017-06-11,0
3778,2017-06-12,0
3779,2017-06-13,7
3780,2017-06-14,5
3781,2017-06-15,14
3782,2017-06-16,11
3783,2017-06-17,13
3784,2017-06-18,1
3785,2017-06-19,19
3786,2017-06-20,9
3787,2017-06-21,17
3788,2017-06-22,17
3789,2017-06-23,6
3790,2017-06-24,21
3791,2017-06-25,0
3792,2017-06-26,14
3793,2017-06-27,11
3794,2017-06-28,15
3795,2017-06-29,15
3796,2017-06-30,16
3797,2017-07-01,16
3798,2017-07-02,2
3799,2017-07-03,16
3800,2017-07-04,9
3801,2017-07-05,6
3802,2017-07-06,6
3803,2017-07-07,10
3804,2017-07-08,17
3805,2017-07-09,2
3806,2017-07-10,9
3807,2017-07-11,12
3808,2017-07-12,11
3809,2017-07-13,8
3810,2017-07-14,10
3811,2017-07-15,11
3812,2017-07-16,0
3813,2017-07-17,6
3814,2017-07-18,10
3815,2017-07-19,15
3816,2017-07-20,17
3817,2017-07-21,19
3818,2017-07-22,14
3819,2017-07-23,1
3820,2017-07-24,11
3821,2017-07-25,12
3822,2017-07-26,9
3823,2017-07-27,12
3824,2017-07-28,20
3825,2017-07-29,15
3826,2017-07-30,0
3827,2017-07-31,14
3828,2017-08-01,9
3829,2017-08-02,13
3830,2017-08-03,11
3831,2017-08-04,15
3832,2017-08-05,21
3833,2017-08-06,1
3834,2017-08-07,14
3835,2017-08-08,12
3836,2017-08-09,17
3837,2017-08-10,14
3838,2017-08-11,17
3839,2017-08-12,22
3840,2017-08-13,0
3841,2017-08-14,15
3842,2017-08-15,11
3843,2017-08-16,12
3844,2017-08-17,22
3845,2017-08-18,9
3846,2017-08-19,12
3847,2017-08-20,0
3848,2017-08-21,11
3849,2017-08-22,9
3850,2017-08-23,3
3851,2017-08-24,8
3852,2017-08-25,14
3853,2017-08-26,29
3854,2017-08-27,3
3855,2017-08-28,14
3856,2017-08-29,11
3857,2017-08-30,12
3858,2017-08-31,15
3859,2017-09-01,14
3860,2017-09-02,22
3861,2017-09-03,2
3862,2017-09-04,8
3863,2017-09-05,10
3864,2017-09-06,11
3865,2017-09-07,18
3866,2017-09-08,18
3867,2017-09-09,31
3868,2017-09-10,2
3869,2017-09-11,8
3870,2017-09-12,6
3871,2017-09-13,13
3872,2017-09-14,8
3873,2017-09-15,18
3874,2017-09-16,26
3875,2017-09-17,0
3876,2017-09-18,18
3877,2017-09-19,12
3878,2017-09-20,18
3879,2017-09-21,17
3880,2017-09-22,16
3881,2017-09-23,21
3882,2017-09-24,0
3883,2017-09-25,2
3884,2017-09-26,17
3885,2017-09-27,13
3886,2017-09-28,14
3887,2017-09-29,10
3888,2017-09-30,14
3889,2017-10-01,0
3890,2017-10-02,1
3891,2017-10-03,12
3892,2017-10-04,17
3893,2017-10-05,11
3894,2017-10-06,15
3895,2017-10-07,23
3896,2017-10-08,1
3897,2017-10-09,14
3898,2017-10-10,13
3899,2017-10-11,17
3900,2017-10-12,7
3901,2017-10-13,18
3902,2017-10-14,19
3903,2017-10-15,0
3904,2017-10-16,16
3905,2017-10-17,7
3906,2017-10-18,13
3907,2017-10-19,11
3908,2017-10-20,10
3909,2017-10-21,17
3910,2017-10-22,0
3911,2017-10-23,18
3912,2017-10-24,11
3913,2017-10-25,12
3914,2017-10-26,12
3915,2017-10-27,20
3916,2017-10-28,50
3917,2017-10-29,0
3918,2017-10-30,21
3919,2017-10-31,18
3920,2017-11-01,19
3921,2017-11-02,19
3922,2017-11-03,20
3923,2017-11-04,34
3924,2017-11-05,2
3925,2017-11-06,15
3926,2017-11-07,8
3927,2017-11-08,16
3928,2017-11-09,14
3929,2017-11-10,19
3930,2017-11-11,37
3931,2017-11-12,0
3932,2017-11-13,17
3933,2017-11-14,8
3934,2017-11-15,25
3935,2017-11-16,22
3936,2017-11-17,29
3937,2017-11-18,39
3938,2017-11-19,1
3939,2017-11-20,22
3940,2017-11-21,19
3941,2017-11-22,21
3942,2017-11-23,16
3943,2017-11-24,25
3944,2017-11-25,32
3945,2017-11-26,0
3946,2017-11-27,17
3947,2017-11-28,11
3948,2017-11-29,12
3949,2017-11-30,17
3950,2017-12-01,20
3951,2017-12-02,31
3952,2017-12-03,2
3953,2017-12-04,13
3954,2017-12-05,18
3955,2017-12-06,12
3956,2017-12-07,12
3957,2017-12-08,16
3958,2017-12-09,24
3959,2017-12-10,1
3960,2017-12-11,20
3961,2017-12-12,22
3962,2017-12-13,18
3963,2017-12-14,11
3964,2017-12-15,16
3965,2017-12-16,25
3966,2017-12-17,2
3967,2017-12-18,13
3968,2017-12-19,14
3969,2017-12-20,28
3970,2017-12-21,31
3971,2017-12-22,30
3972,2017-12-23,1
3973,2017-12-24,0
3974,2017-12-25,1
3975,2017-12-26,0
3976,2017-12-27,0
3977,2017-12-28,2
3978,2017-12-29,1
3979,2017-12-30,0
3980,2017-12-31,0
3981,2018-01-01,0
3982,2018-01-02,1
3983,2018-01-03,3
3984,2018-01-04,1
3985,2018-01-05,2
3986,2018-01-06,0
3987,2018-01-07,0
3988,2018-01-08,10
3989,2018-01-09,6
3990,2018-01-10,13
3991,2018-01-11,3
3992,2018-01-12,4
3993,2018-01-13,1
3994,2018-01-14,0
3995,2018-01-15,7
3996,2018-01-16,3
3997,2018-01-17,10
3998,2018-01-18,8
3999,2018-01-19,14
4000,2018-01-20,2
4001,2018-01-21,1
4002,2018-01-22,8
4003,2018-01-23,7
4004,2018-01-24,19
4005,2018-01-25,15
4006,2018-01-26,2
4007,2018-01-27,4
4008,2018-01-28,0
4009,2018-01-29,10
4010,2018-01-30,13
4011,2018-01-31,5
4012,2018-02-01,18
4013,2018-02-02,12
4014,2018-02-03,14
4015,2018-02-04,1
4016,2018-02-05,15
4017,2018-02-06,8
4018,2018-02-07,22
4019,2018-02-08,16
4020,2018-02-09,18
4021,2018-02-10,25
4022,2018-02-11,2
4023,2018-02-12,18
4024,2018-02-13,9
4025,2018-02-14,16
4026,2018-02-15,12
4027,2018-02-16,15
4028,2018-02-17,22
4029,2018-02-18,0
4030,2018-02-19,16
4031,2018-02-20,9
4032,2018-02-21,14
4033,2018-02-22,18
4034,2018-02-23,12
4035,2018-02-24,35
4036,2018-02-25,2
4037,2018-02-26,18
4038,2018-02-27,19
4039,2018-02-28,24
4040,2018-03-01,9
4041,2018-03-02,13
4042,2018-03-03,31
4043,2018-03-04,0
4044,2018-03-05,10
4045,2018-03-06,15
4046,2018-03-07,19
4047,2018-03-08,14
4048,2018-03-09,16
4049,2018-03-10,17
4050,2018-03-11,0
4051,2018-03-12,1
4052,2018-03-13,22
4053,2018-03-14,14
4054,2018-03-15,18
4055,2018-03-16,18
4056,2018-03-17,27
4057,2018-03-18,0
4058,2018-03-19,5
4059,2018-03-20,18
4060,2018-03-21,16
4061,2018-03-22,21
4062,2018-03-23,9
4063,2018-03-24,38
4064,2018-03-25,2
4065,2018-03-26,18
4066,2018-03-27,15
4067,2018-03-28,23
4068,2018-03-29,13
4069,2018-03-30,1
4070,2018-03-31,2
4071,2018-04-01,0
4072,2018-04-02,2
4073,2018-04-03,8
4074,2018-04-04,13
4075,2018-04-05,14
4076,2018-04-06,16
4077,2018-04-07,18
4078,2018-04-08,2
4079,2018-04-09,16
4080,2018-04-10,9
4081,2018-04-11,15
4082,2018-04-12,19
4083,2018-04-13,21
4084,2018-04-14,20
4085,2018-04-15,0
4086,2018-04-16,12
4087,2018-04-17,17
4088,2018-04-18,17
4089,2018-04-19,17
4090,2018-04-20,14
4091,2018-04-21,8
4092,2018-04-22,0
4093,2018-04-23,5
4094,2018-04-24,22
4095,2018-04-25,0
4096,2018-04-26,15
4097,2018-04-27,21
4098,2018-04-28,19
4099,2018-04-29,0
4100,2018-04-30,18
4101,2018-05-01,15
4102,2018-05-02,14
4103,2018-05-03,18
4104,2018-05-04,12
4105,2018-05-05,24
4106,2018-05-06,2
4107,2018-05-07,11
4108,2018-05-08,13
4109,2018-05-09,16
4110,2018-05-10,18
4111,2018-05-11,29
4112,2018-05-12,16
4113,2018-05-13,2
4114,2018-05-14,8
4115,2018-05-15,16
4116,2018-05-16,14
4117,2018-05-17,12
4118,2018-05-18,17
4119,2018-05-19,23
4120,2018-05-20,0
4121,2018-05-21,11
4122,2018-05-22,18
4123,2018-05-23,16
4124,2018-05-24,13
4125,2018-05-25,18
4126,2018-05-26,22
4127,2018-05-27,0
4128,2018-05-28,1
4129,2018-05-29,9
4130,2018-05-30,28
4131,2018-05-31,26
4132,2018-06-01,17
4133,2018-06-02,24
4134,2018-06-03,1
4135,2018-06-04,11
4136,2018-06-05,18
4137,2018-06-06,15
4138,2018-06-07,21
4139,2018-06-08,16
4140,2018-06-09,7
4141,2018-06-10,0
4142,2018-06-11,1
4143,2018-06-12,11
4144,2018-06-13,10
4145,2018-06-14,18
4146,2018-06-15,14
4147,2018-06-16,10
4148,2018-06-17,0
4149,2018-06-18,14
4150,2018-06-19,6
4151,2018-06-20,16
4152,2018-06-21,8
4153,2018-06-22,12
4154,2018-06-23,16
4155,2018-06-24,1
4156,2018-06-25,10
4157,2018-06-26,10
4158,2018-06-27,14
4159,2018-06-28,11
4160,2018-06-29,15
4161,2018-06-30,9
4162,2018-07-01,0
4163,2018-07-02,19
4164,2018-07-03,6
4165,2018-07-04,13
4166,2018-07-05,4
4167,2018-07-06,10
4168,2018-07-07,14
4169,2018-07-08,0
4170,2018-07-09,19
4171,2018-07-10,10
4172,2018-07-11,8
4173,2018-07-12,9
4174,2018-07-13,10
4175,2018-07-14,15
4176,2018-07-15,1
4177,2018-07-16,15
4178,2018-07-17,7
4179,2018-07-18,8
4180,2018-07-19,13
4181,2018-07-20,12
4182,2018-07-21,9
4183,2018-07-22,0
4184,2018-07-23,13
4185,2018-07-24,9
4186,2018-07-25,7
4187,2018-07-26,6
4188,2018-07-27,16
4189,2018-07-28,15
4190,2018-07-29,0
4191,2018-07-30,16
4192,2018-07-31,14
4193,2018-08-01,11
4194,2018-08-02,9
4195,2018-08-03,7
4196,2018-08-04,15
4197,2018-08-05,1
4198,2018-08-06,3
4199,2018-08-07,16
4200,2018-08-08,9
4201,2018-08-09,9
4202,2018-08-10,14
4203,2018-08-11,7
4204,2018-08-12,1
4205,2018-08-13,5
4206,2018-08-14,5
4207,2018-08-15,13
4208,2018-08-16,6
4209,2018-08-17,16
4210,2018-08-18,11
4211,2018-08-19,0
4212,2018-08-20,12
4213,2018-08-21,9
4214,2018-08-22,11
4215,2018-08-23,13
4216,2018-08-24,14
4217,2018-08-25,21
4218,2018-08-26,3
4219,2018-08-27,7
4220,2018-08-28,12
4221,2018-08-29,11
4222,2018-08-30,13
4223,2018-08-31,19
4224,2018-09-01,10
4225,2018-09-02,1
4226,2018-09-03,8
4227,2018-09-04,9
4228,2018-09-05,9
4229,2018-09-06,8
4230,2018-09-07,10
4231,2018-09-08,12
4232,2018-09-09,2
4233,2018-09-10,13
4234,2018-09-11,15
4235,2018-09-12,8
4236,2018-09-13,13
4237,2018-09-14,12
4238,2018-09-15,14
4239,2018-09-16,0
4240,2018-09-17,11
4241,2018-09-18,7
4242,2018-09-19,8
4243,2018-09-20,12
4244,2018-09-21,17
4245,2018-09-22,19
4246,2018-09-23,0
4247,2018-09-24,8
4248,2018-09-25,12
4249,2018-09-26,16
4250,2018-09-27,13
4251,2018-09-28,16
4252,2018-09-29,5
4253,2018-09-30,1
4254,2018-10-01,1
4255,2018-10-02,8
4256,2018-10-03,9
4257,2018-10-04,8
4258,2018-10-05,12
4259,2018-10-06,14
4260,2018-10-07,1
4261,2018-10-08,8
4262,2018-10-09,5
4263,2018-10-10,12
4264,2018-10-11,7
4265,2018-10-12,17
4266,2018-10-13,10
4267,2018-10-14,2
4268,2018-10-15,6
4269,2018-10-16,18
4270,2018-10-17,13
4271,2018-10-18,10
4272,2018-10-19,14
4273,2018-10-20,8
4274,2018-10-21,1
4275,2018-10-22,13
4276,2018-10-23,4
4277,2018-10-24,15
4278,2018-10-25,12
4279,2018-10-26,15
4280,2018-10-27,13
4281,2018-10-28,0
4282,2018-10-29,11
4283,2018-10-30,7
4284,2018-10-31,13
4285,2018-11-01,12
4286,2018-11-02,17
4287,2018-11-03,15
4288,2018-11-04,0
4289,2018-11-05,9
4290,2018-11-06,6
4291,2018-11-07,14
4292,2018-11-08,9
4293,2018-11-09,10
4294,2018-11-10,12
4295,2018-11-11,0
4296,2018-11-12,11
4297,2018-11-13,14
4298,2018-11-14,11
4299,2018-11-15,10
4300,2018-11-16,16
4301,2018-11-17,21
4302,2018-11-18,0
4303,2018-11-19,13
4304,2018-11-20,8
4305,2018-11-21,17
4306,2018-11-22,10
4307,2018-11-23,16
4308,2018-11-24,14
4309,2018-11-25,0
4310,2018-11-26,8
4311,2018-11-27,6
4312,2018-11-28,11
4313,2018-11-29,15
4314,2018-11-30,14
4315,2018-12-01,11
4316,2018-12-02,0
4317,2018-12-03,10
4318,2018-12-04,9
4319,2018-12-05,14
4320,2018-12-06,10
4321,2018-12-07,12
4322,2018-12-08,9
4323,2018-12-09,0
4324,2018-12-10,10
4325,2018-12-11,14
4326,2018-12-12,9
4327,2018-12-13,11
4328,2018-12-14,6
4329,2018-12-15,14
4330,2018-12-16,3
4331,2018-12-17,10
4332,2018-12-18,10
4333,2018-12-19,19
4334,2018-12-20,13
4335,2018-12-21,21
4336,2018-12-22,1
4337,2018-12-23,0
4338,2018-12-24,3
4339,2018-12-25,0
4340,2018-12-26,0
4341,2018-12-27,0
4342,2018-12-28,0
4343,2018-12-29,0
4344,2018-12-30,0
4345,2018-12-31,0
4346,2019-01-01,1
4347,2019-01-02,0
4348,2019-01-03,0
4349,2019-01-04,0
4350,2019-01-05,1
4351,2019-01-06,0
4352,2019-01-07,4
4353,2019-01-08,5
4354,2019-01-09,7
4355,2019-01-10,4
4356,2019-01-11,9
4357,2019-01-12,0
4358,2019-01-13,3
4359,2019-01-14,11
4360,2019-01-15,10
4361,2019-01-16,3
4362,2019-01-17,0
4363,2019-01-18,5
4364,2019-01-19,2
4365,2019-01-20,0
4366,2019-01-21,7
4367,2019-01-22,8
4368,2019-01-23,13
4369,2019-01-24,14
4370,2019-01-25,9
4371,2019-01-26,0
4372,2019-01-27,0
4373,2019-01-28,0
4374,2019-01-29,12
4375,2019-01-30,4
4376,2019-01-31,5
4377,2019-02-01,6
4378,2019-02-02,4
4379,2019-02-03,0
4380,2019-02-04,11
4381,2019-02-05,7
4382,2019-02-06,4
4383,2019-02-07,12
4384,2019-02-08,7
4385,2019-02-09,1
4386,2019-02-10,0
4387,2019-02-11,7
4388,2019-02-12,19
4389,2019-02-13,10
4390,2019-02-14,15
4391,2019-02-15,6
4392,2019-02-16,9
4393,2019-02-17,3
4394,2019-02-18,5
4395,2019-02-19,13
4396,2019-02-20,9
4397,2019-02-21,8
4398,2019-02-22,4
4399,2019-02-23,6
4400,2019-02-24,0
4401,2019-02-25,8
4402,2019-02-26,8
4403,2019-02-27,15
4404,2019-02-28,7
4405,2019-03-01,7
4406,2019-03-02,11
4407,2019-03-03,0
4408,2019-03-04,9
4409,2019-03-05,12
4410,2019-03-06,21
4411,2019-03-07,3
4412,2019-03-08,10
4413,2019-03-09,2
4414,2019-03-10,0
4415,2019-03-11,0
4416,2019-03-12,10
4417,2019-03-13,2
4418,2019-03-14,9
4419,2019-03-15,17
4420,2019-03-16,11
4421,2019-03-17,0
4422,2019-03-18,9
4423,2019-03-19,11
4424,2019-03-20,11
4425,2019-03-21,11
4426,2019-03-22,13
4427,2019-03-23,8
4428,2019-03-24,0
4429,2019-03-25,8
4430,2019-03-26,15
4431,2019-03-27,8
4432,2019-03-28,11
4433,2019-03-29,7
4434,2019-03-30,0
4435,2019-03-31,0
4436,2019-04-01,12
4437,2019-04-02,11
4438,2019-04-03,8
4439,2019-04-04,11
4440,2019-04-05,5
4441,2019-04-06,10
4442,2019-04-07,0
4443,2019-04-08,7
4444,2019-04-09,9
4445,2019-04-10,11
4446,2019-04-11,9
4447,2019-04-12,16
4448,2019-04-13,9
4449,2019-04-14,0
4450,2019-04-15,6
4451,2019-04-16,13
4452,2019-04-17,18
4453,2019-04-18,8
4454,2019-04-19,1
4455,2019-04-20,0
4456,2019-04-21,0
4457,2019-04-22,0
4458,2019-04-23,7
4459,2019-04-24,10
4460,2019-04-25,1
4461,2019-04-26,9
4462,2019-04-27,2
4463,2019-04-28,0
4464,2019-04-29,10
4465,2019-04-30,9
4466,2019-05-01,9
4467,2019-05-02,9
4468,2019-05-03,10
4469,2019-05-04,2
4470,2019-05-05,0
4471,2019-05-06,14
4472,2019-05-07,14
4473,2019-05-08,10
4474,2019-05-09,5
4475,2019-05-10,5
4476,2019-05-11,2
4477,2019-05-12,0
4478,2019-05-13,8
4479,2019-05-14,9
4480,2019-05-15,12
4481,2019-05-16,5
4482,2019-05-17,10
4483,2019-05-18,3
4484,2019-05-19,0
4485,2019-05-20,10
4486,2019-05-21,3
4487,2019-05-22,12
4488,2019-05-23,10
4489,2019-05-24,5
4490,2019-05-25,7
4491,2019-05-26,0
4492,2019-05-27,0
4493,2019-05-28,12
4494,2019-05-29,15
4495,2019-05-30,7
4496,2019-05-31,12
4497,2019-06-01,2
4498,2019-06-02,0
4499,2019-06-03,5
4500,2019-06-04,5
4501,2019-06-05,7
4502,2019-06-06,3
4503,2019-06-07,8
4504,2019-06-08,3
4505,2019-06-09,0
4506,2019-06-10,2
4507,2019-06-11,2
4508,2019-06-12,2
4509,2019-06-13,8
4510,2019-06-14,5
4511,2019-06-15,3
4512,2019-06-16,0
4513,2019-06-17,6
4514,2019-06-18,10
4515,2019-06-19,9
4516,2019-06-20,3
4517,2019-06-21,12
4518,2019-06-22,5
4519,2019-06-23,0
4520,2019-06-24,8
4521,2019-06-25,3
4522,2019-06-26,8
4523,2019-06-27,4
4524,2019-06-28,1
4525,2019-06-29,2
4526,2019-06-30,0
4527,2019-07-01,34
4528,2019-07-02,17
4529,2019-07-03,19
4530,2019-07-04,13
4531,2019-07-05,13
4532,2019-07-06,4
4533,2019-07-07,0
4534,2019-07-08,14
4535,2019-07-09,10
4536,2019-07-10,11
4537,2019-07-11,5
4538,2019-07-12,4
4539,2019-07-13,1
4540,2019-07-14,0
4541,2019-07-15,5
4542,2019-07-16,9
4543,2019-07-17,15
4544,2019-07-18,9
4545,2019-07-19,10
4546,2019-07-20,7
4547,2019-07-21,0
4548,2019-07-22,7
4549,2019-07-23,15
4550,2019-07-24,4
4551,2019-07-25,15
4552,2019-07-26,6
